36,4,3,3,2,4,フルシティ,アイスブレンド,,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_002/,,https://ponde-coffee.com/
37,4,2,4,3,3,フルシティ,エスプレッソブレンド,,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_003/,,https://ponde-coffee.com/
38,4,1,4,3,5,中深煎り,ゴールドスペシャル,,,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159841924,,https://www.tonya.co.jp/shop/
39,5,2,4,1,3,極深煎り,スペシャルアイス,,,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159841926,,https://www.tonya.co.jp/shop/
40,2,5,3,5,5,中煎り,プレミアムブレンド,,,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842106,,https://www.tonya.co.jp/shop/
41,4,2,4,4,4,中深煎り,ブラジルセラード パトリョシーニョ,ブラジル,ムンドノーボ・カトゥーラ,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842130,,https://www.tonya.co.jp/shop/
42,3,4,5,4,5,中深煎り,グァテマラ ブエナビスタ農園,グアテマラ,ブルボン100％,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842142,,https://www.tonya.co.jp/shop/
43,5,1,4,2,4,中深煎り,インドネシア マンデリン トバコ,インドネシア,ティピカ,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842142,,https://www.tonya.co.jp/shop/
44,3,4,3,4,4,中深煎り,東ティモール フェアトレード,東ティモール,ティピカ,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842162,,https://www.tonya.co.jp/shop/
45,1,5,3,5,5,浅煎り,エチオピア イルガチェフ ゴルボタ G1,エチオピア,在来種,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842168,,https://www.tonya.co.jp/shop/
46,3,4,3,4,4,,モカハラーロングベリー,エチオピア,在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g1/,,https://www.tonya.co.jp/shop/
47,1,4,4,4,4,,ガマテラSHB,グアテマラ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g2/,,https://www.tonya.co.jp/shop/
48,2,5,4,4,4,,キリマンジャロAA,タンザニア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g3/,,https://www.tonya.co.jp/shop/
49,1,2,3,5,5,,ブルーマウンテン No.1,ジャマイカ,ブルーマウンテン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g4/,,https://www.tonya.co.jp/shop/
50,1,2,1,2,4,,キューバTL,キューバ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g5/,,https://www.tonya.co.jp/shop/
51,1,3,5,4,4,,コロンビアスプレモ,コロンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g6/,,https://www.tonya.co.jp/shop/
52,3,3,4,4,4,,ブラジルNo.2#18,ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
53,1,3,3,3,2,,ホンジュラス,ホンジュラス,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
54,2,3,4,3,3,,ペルー,ペルー,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
55,1,3,3,3,3,,メキシコ,メキシコ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
56,4,3,4.5,3,4.5,,マンデリンG1,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
57,5,1,3,1,1,,ジャバロブスタ,インドネシア,ロブスタ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g12/,,https://www.tonya.co.jp/shop/
58,2,3,2,3,4,,バリアラビカ,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g13/,,https://www.tonya.co.jp/shop/
